,"('camem_bert_base_embeddings', 1)","('distilled_bert_base_cased', 1)","('flaubert_base_cased', 1)","('flaubert_base_uncased', 1)","('flaubert_large_uncased', 1)","('flaubert_small_cased', 1)","('mbert_base_cased', 1)","('mbert_base_uncased', 1)","('xlmr_r_large', 1)","('xlm_roberta_base', 1)"
Dim 632,0.015176261244817822,0.011352112216361425,0.0149848477741298,0.015567104996017992,0.02499412287347886,0.0,0.0,0.0196949975705171,9.177400208441838e-05,0.0
Dim 633,0.011532477251808006,0.007489597126657833,0.016604705926046223,0.014388338040035708,0.019496311485736575,0.0,0.0,0.0172174209556525,9.28522435917161e-05,0.0
Dim 634,0.012680000807548414,0.008046555422295163,0.013598244576981552,0.012764475572311407,0.012194356178972994,0.0,0.0,0.02721297409468238,0.00011396304766475961,0.0
Dim 635,0.011279254963623633,0.006288653994459692,0.01998651437256962,0.013336437023099631,0.016515340612930574,0.0,0.0,0.06465355816686555,3.858595824690568e-05,0.0
Dim 636,0.014245609301295054,0.007731068498534259,0.01213219994560612,0.013579220547178392,0.014651626953549242,0.0,0.0,0.02001894330152801,9.238341309571792e-05,0.0
Dim 637,0.01565048297639358,0.012193745884301912,0.020244291862617156,0.012636516018609156,0.023899032460033248,0.0,0.0,0.011666414455039692,9.944972790282892e-05,0.0
Dim 638,0.014357686741415967,0.007154716619217019,0.017177613884626478,0.018425548750531096,0.011787650507255203,0.0,0.0,0.016574519051866386,0.00010373350904632407,0.0
Dim 639,0.015290139516160449,0.0065731249290651534,0.012511364902215886,0.01316312061822848,0.010933680069077746,0.0,0.0,0.012355197881151038,0.00011337776217367574,0.0
Dim 640,0.023115094725599507,0.006262811333313454,0.01250806014062697,0.011876240408009244,0.021927278170881307,0.0,0.0,0.016351291056286316,7.510968275489334e-05,0.0
Dim 641,0.012531562026660425,0.009033518148734508,0.022131929454171702,0.018816197639044473,0.021376871098374856,0.0,0.0,0.04153254267785143,8.046201493409196e-05,0.0
Dim 642,0.011691768581445511,0.009290874349461584,0.013068642028035307,0.011965473883234599,0.011299248666210593,0.0,0.0,0.020454863470949776,8.735969860147433e-05,0.0
Dim 643,0.013181358355423296,0.02119294530969953,0.02140664834656614,0.01575657529431852,0.012412456606623575,0.0,0.0,0.016169521326836755,8.839009464037689e-05,0.0
Dim 644,0.021430476785082583,0.007627659661979043,0.013828714585649875,0.047592969485280315,0.01300584841427195,0.0,0.0,0.04004336767714999,6.334007283194532e-05,0.0
Dim 645,0.012363238794801527,0.00804389686120645,0.012391313425053273,0.014883011524747362,0.013507383284049526,0.0,0.0,0.012150946861706195,8.253704628185107e-05,0.0
Dim 646,0.018580659976481582,0.021823718526437125,0.013376049044836044,0.013308096229698052,0.01166342850407084,0.0,0.0,0.024554405993019533,9.062778203954187e-05,0.0
Dim 647,0.012799854795495051,0.0069140450719267854,0.012458164620888237,0.013111814383901077,0.011993756521499208,0.0,0.0,0.010874607895422052,9.450717496894776e-05,0.0
Dim 648,0.01262496330874864,0.008063861782496285,0.013395984060532601,0.013117237109487485,0.017296400060470476,0.0,0.0,0.01346237603447152,5.767525192362649e-05,0.0
Dim 649,0.011632080263162297,0.010910056980673469,0.013353433902291736,0.0255112248483832,0.012332741709406934,0.0,0.0,0.011915814308064557,8.583666444833204e-05,0.0
Dim 650,0.013133266091082688,0.014598237006348288,0.0128789817493318,0.023035737822617346,0.012008217133975173,0.0,0.0,0.011071167147893158,6.748154981392768e-05,0.0
Dim 651,0.022020115674175125,0.006785637638364754,0.011842517103121588,0.016716820427236108,0.020745231553522068,0.0,0.0,0.012397039963349803,0.00010233665658491359,0.0
Dim 652,0.017628102043946117,0.01600280822439004,0.012684163553373139,0.013049250934607466,0.012526182471150806,0.0,0.0,0.012309428168838754,7.865040127459665e-05,0.0
Dim 653,0.012107438301306896,0.008976735261422555,0.020110214087038083,0.02326295703394181,0.017195195310281113,0.0,0.0,0.010874866153616328,7.693897022923e-05,0.0
Dim 654,0.014617842827151409,0.00689186954728183,0.018331929224611365,0.013105721996745258,0.022368937563786884,0.0,0.0,0.028373662908057637,0.00011334402421247654,0.0
Dim 655,0.011794072341372705,0.008194621113230884,0.012186269464693906,0.01553636943023905,0.011942893894820656,0.0,0.0,0.012295323125116437,0.00011143164401578796,0.0
Dim 656,0.019364798261717643,0.012122889452073671,0.012382678413731115,0.01262105742622352,0.016973657247130007,0.0,0.0,0.016646272241201895,8.988508011460897e-05,0.0
Dim 657,0.012702863164364551,0.010657063696923402,0.011564492796379573,0.01504730186732823,0.012203959676514853,0.0,0.0,0.012314639116290053,9.882773603461412e-05,0.0
Dim 658,0.012967174795189664,0.008783829862456245,0.019487832494369226,0.01600869077461197,0.012330688429902117,0.0,0.0,0.01111501685285111,9.687677365930243e-05,0.0
Dim 659,0.016725864164706526,0.010577774674794609,0.012404400640720367,0.012421093926561147,0.011937711393947004,0.0,0.0,0.013689836283062454,8.046757448123411e-05,0.0
Dim 660,0.011946575726290548,0.006808545236038665,0.016375657471983864,0.012320746496114292,0.01821439962799715,0.0,0.0,0.015088184043524824,6.786841733380871e-05,0.0
Dim 661,0.019072928700509827,0.009486711887099243,0.012558068068940664,0.01910792381323741,0.011185742578564193,0.0,0.0,0.026686671972260167,4.4265390156190576e-05,0.0
Dim 662,0.024544380027617302,0.011476113416414965,0.01702498207052505,0.02528184146359018,0.012703825849477008,0.0,0.0,0.00928039581710857,9.433937223267499e-05,0.0
Dim 663,0.011978299382602173,0.007725994710325286,0.011772278311921942,0.01964235698438005,0.019387972802506686,0.0,0.0,0.013624142822540757,0.00012217810325090663,0.0
Dim 664,0.020702058459235315,0.009146259198036808,0.024474737408274275,0.02646068871489136,0.010696540097045798,0.0,0.0,0.014528846928522085,2.6727355700485213e-05,0.0
Dim 665,0.01125447364158534,0.014521340304372013,0.014720447941259235,0.017742779218664753,0.011015086734865134,0.0,0.0,0.013905405471981557,6.208147785611559e-05,0.0
Dim 666,0.019151125343532527,0.007976365549140389,0.0308050823528497,0.023230448238380465,0.021619669095779028,0.0,0.0,0.01760010044753551,9.879885634828403e-05,0.0
Dim 667,0.03358671530580948,0.008574007674528603,0.013761389673309928,0.017786010237410207,0.017639684628046114,0.0,0.0,0.021902205304811677,8.077373804755148e-05,0.0
Dim 668,0.011500491948512439,0.007175204332037144,0.045297678285323766,0.028350667528300764,0.01976919130020923,0.0,0.0,0.013912623803382512,7.267556387263922e-05,0.0
Dim 669,0.011336564610289037,0.007800551178616974,0.013307067479423238,0.017614907038109584,0.012469352438232864,0.0,0.0,0.011987822176614628,8.063983450967484e-05,0.0
Dim 670,0.014339042506956659,0.006961349877487447,0.024692790266605147,0.012692434725279141,0.011434326230321229,0.0,0.0,0.01123790191369918,8.761113649700768e-05,0.0
Dim 671,0.02000730658919552,0.01305414993107235,0.01304593759392748,0.01751214727652996,0.033619021748853506,0.0,0.0,0.014936468122976835,8.534564462904852e-05,0.0
Dim 672,0.01202322501123028,0.007831272400670027,0.011173285949158484,0.013591675604439746,0.015140438554339693,0.0,0.0,0.014180408957543059,0.00011344658581374198,0.0
Dim 673,0.016612747083360066,0.006883499356291863,0.027748321252034493,0.014090523689158871,0.011746137016620957,0.0,0.0,0.03150568156685455,0.0001032685865778143,0.0
Dim 674,0.011642804029996035,0.008338536378347458,0.05814833529732321,0.032044597530627626,0.012057882100363959,0.0,0.0,0.013277046555551406,7.721209358615959e-05,0.0
Dim 675,0.013087333025660074,0.0076891336290715,0.016067466364235828,0.014700844707976935,0.020591801906659966,0.0,0.0,0.013885562019221781,0.00010753650701552154,0.0
Dim 676,0.017840378860805573,0.013947935908787993,0.012275810046192846,0.013527343351636958,0.019966973321597793,0.0,0.0,0.011497436684300096,7.048965148644046e-05,0.0
Dim 677,0.016458795924811705,0.0065222118969842065,0.01602650312786239,0.021565922451461723,0.011016312913795236,0.0,0.0,0.01080591018583815,5.848315404726593e-05,0.0
Dim 678,0.015484454603799306,0.007365272269481867,0.024978565922359225,0.021920690267134803,0.018950459652151922,0.0,0.0,0.013334098102863113,0.00011314851477946757,0.0
Dim 679,0.014130267978682456,0.00904480359404814,0.02031518520671936,0.013109389940666457,0.015476924684213357,0.0,0.0,0.01928859901667716,9.941361293354046e-05,0.0
Dim 680,0.011811785545486883,0.00680841073276962,0.012143108939945964,0.026031323283432502,0.01320201960436156,0.0,0.0,0.02121587060581035,9.741432039198406e-05,0.0
Dim 681,0.013128428254272153,0.007878112817167401,0.029466071365724416,0.030660572130563474,0.016185247955680555,0.0,0.0,0.016958012921269024,8.809982387322856e-05,0.0
Dim 682,0.011855615749136296,0.007011442333428667,0.019103779568972745,0.01315215374728879,0.01389475186857655,0.0,0.0,0.019712572637265977,3.919615395633656e-05,0.0
Dim 683,0.016676215653230884,0.01062805704438311,0.016512054394523655,0.023712390233176388,0.012514814590757288,0.0,0.0,0.028077344345854585,0.00012243278559987648,0.0
Dim 684,0.01397429602483329,0.007943862936919113,0.013116504099231792,0.012289300823245898,0.012368586417820794,0.0,0.0,0.011255367089716,9.709172493644452e-05,0.0
Dim 685,0.012254556193266188,0.008527598847358266,0.01984169285094073,0.028251963861467957,0.015479715018850723,0.0,0.0,0.01354627031543052,8.94707316037569e-05,0.0
Dim 686,0.014995897018797746,0.006624142034881645,0.01879125360913754,0.012385563328150053,0.012347181478180052,0.0,0.0,0.013606710414475871,7.429338329199133e-05,0.0
Dim 687,0.014005613952947747,0.007004478804289129,0.013482195754747382,0.03374022388349586,0.011836807777429724,0.0,0.0,0.01199335704246055,9.831055584985486e-05,0.0
Dim 688,0.027784648235566443,0.006591300129625174,0.012488540057774519,0.014654547305719159,0.013657084236266374,0.0,0.0,0.017018184515532605,5.261752775619014e-05,0.0
Dim 689,0.019592660810277697,0.010108518933165993,0.017237722368132057,0.014193252236431027,0.012057480211612433,0.0,0.0,0.016624689492968834,8.44304876950594e-05,0.0
Dim 690,0.012256886593844942,0.008067189557497592,0.01260895809021069,0.014701512189534494,0.012380762318193355,0.0,0.0,0.015438887577280904,8.199733265911326e-05,0.0
Dim 691,0.021830137129123104,0.01185981552968525,0.012704128119799804,0.01256926801013759,0.023476678586364815,0.0,0.0,0.035447805297518314,3.8158320907854004e-05,0.0
Dim 692,0.05422731197776341,0.007377522935612163,0.0126305650698664,0.011754187190333958,0.01364288505301893,0.0,0.0,0.013175458793817646,8.196093917356179e-05,0.0
Dim 693,0.016472813231865613,0.00955175922951747,0.014450292224515415,0.012586956801416402,0.011830505359094419,0.0,0.0,0.01396779329995844,9.38678107048133e-05,0.0
Dim 694,0.023411547339612544,0.008598882218284296,0.01411601385944861,0.02228452353403333,0.01600709400172563,0.0,0.0,0.011478289149824083,7.234670692756927e-05,0.0
Dim 695,0.014603751354244575,0.00628231245848032,0.027012730148209065,0.015058557954298142,0.015888846080478695,0.0,0.0,0.02103089534951525,6.706659638306045e-05,0.0
Dim 696,0.012041860713292704,0.007279904880690778,0.022953526328938597,0.016698464466139533,0.014536707507404406,0.0,0.0,0.015286034068823956,0.0001252157222688739,0.0
Dim 697,0.011558654924373383,0.008280753288989043,0.015439099493126152,0.013756087620743507,0.010882588046953055,0.0,0.0,0.009793022911814416,0.00011802880659617252,0.0
Dim 698,0.014136551512481976,0.00758520038920196,0.0320471093442245,0.01838063034996176,0.014020652815118693,0.0,0.0,0.021565190431778406,0.0001031080876491275,0.0
Dim 699,0.01870858644652433,0.008942781174058802,0.016604966310034164,0.014695513089319863,0.011204452041889032,0.0,0.0,0.012009476442729929,0.00014483949725024425,0.0
Dim 700,0.014913959052173418,0.007483134268738827,0.013989125283058916,0.020009451933506055,0.013560627020627238,0.0,0.0,0.011759197264274723,4.98318631926027e-05,0.0
Dim 701,0.03761364286152654,0.00684106987742481,0.012092337229959862,0.013592698046380544,0.010626825568180145,0.0,0.0,0.016081806617080186,7.287860440695053e-05,0.0
Dim 702,0.025825994412616383,0.006501973442003432,0.012824154578369714,0.012087738403142815,0.01169060191969023,0.0,0.0,0.022627251458794198,9.01453329428599e-05,0.0
Dim 703,0.012134135143131468,0.008308669511474282,0.01621331517132289,0.013856675283853669,0.012173738265321504,0.0,0.0,0.01111714599229514,8.776492345251068e-05,0.0
Dim 704,0.011216245970737627,0.008198113289528824,0.03179075505232277,0.012821876254161549,0.013676834097316952,0.0,0.0,0.017097919509821924,8.873503606646764e-05,0.0
Dim 705,0.014729146235099954,0.006706601686374082,0.013633353823755967,0.01550149457013604,0.02076480083858936,0.0,0.0,0.016731257803430374,0.00011436117162277114,0.0
Dim 706,0.015382054530955973,0.010434351963877101,0.013885748294318533,0.025480226980348027,0.013386101500237982,0.0,0.0,0.012038833145101444,0.00011362366746230528,0.0
Dim 707,0.01470900093166214,0.016691552015322953,0.012141338684283966,0.012990503231854147,0.01497635754953367,0.0,0.0,0.010997713970982552,9.690262680338143e-05,0.0
Dim 708,0.012543032321342885,0.007209108798668566,0.014488688192779865,0.017396924132390905,0.011527345292678128,0.0,0.0,0.01420536250030357,0.00010115888333073441,0.0
Dim 709,0.016323501592563308,0.007976149479995498,0.023508381241378683,0.014171544794965686,0.012634608720006322,0.0,0.0,0.011903154451952225,0.00011742171337843819,0.0
Dim 710,0.013887469397950087,0.00791381612833168,0.011940379963829082,0.012201738625395076,0.011942052515898492,0.0,0.0,0.013192443910459484,0.00011109239073809454,0.0
Dim 711,0.017691504544458145,0.007603150625509263,0.01520068502314552,0.011828523954445816,0.019272114384634328,0.0,0.0,0.012876161167359148,6.840380284997457e-05,0.0
Dim 712,0.018875589870611623,0.008229440428558488,0.01846050567323906,0.020190314606199487,0.013719991645022514,0.0,0.0,0.016851892430021404,0.00010170728061040817,0.0
Dim 713,0.060438969561758114,0.005208393318785602,0.017329715804932314,0.025973606883158695,0.012381797281331174,0.0,0.0,0.014183880395558143,0.0001026526717966671,0.0
Dim 714,0.06239715420674457,0.008971813057133874,0.012865660132860184,0.013301554528230009,0.015192725325831396,0.0,0.0,0.01634249452220802,6.779764799129963e-05,0.0
Dim 715,0.013595013703438118,0.019071249161896366,0.01764393023682121,0.022509078854706915,0.01193323505414351,0.0,0.0,0.019787658367934002,9.427015397445065e-05,0.0
Dim 716,0.013175031333209011,0.006238894176357418,0.015890719215259343,0.019003596038639037,0.012356036347702914,0.0,0.0,0.013710447762924202,9.6153092605327e-05,0.0
Dim 717,0.012676635799278167,0.006558693440755202,0.013777506599395245,0.03795619248384966,0.012400749967856554,0.0,0.0,0.011218747563737669,6.876430737828326e-05,0.0
Dim 718,0.012744611786270274,0.006442895693448369,0.012055249651949963,0.013132988389416948,0.011935330767946605,0.0,0.0,0.0173320423214472,0.00011883638615722509,0.0
Dim 719,0.016206805172513345,0.007702959096557019,0.013350486717779072,0.01275990961412631,0.01016807445962887,0.0,0.0,0.015050721924620048,6.832853545615043e-05,0.0
Dim 720,0.01238136229753766,0.008751329960281799,0.012542226596837418,0.012406493869751409,0.011676746436919025,0.0,0.0,0.0177196032228366,3.616421748403013e-05,0.0
Dim 721,0.013078748305427709,0.019518573794177894,0.012421242020535647,0.015111141267611816,0.012653132917833827,0.0,0.0,0.014323183760977297,7.000276395128052e-05,0.0
Dim 722,0.023280293434819088,0.00719444840847758,0.013905753345310337,0.035157446764940085,0.02018912599837584,0.0,0.0,0.013448694876927564,0.00010315755354835207,0.0
Dim 723,0.011225180868237285,0.007517590924850904,0.013219841461205365,0.012584392729500283,0.02143830183378982,0.0,0.0,0.013810162949357293,6.435354894167556e-05,0.0
Dim 724,0.013024745352605133,0.013934864920158139,0.012181260510759897,0.011625938305050806,0.01966851030960052,0.0,0.0,0.013453533058708946,8.714111939849872e-05,0.0
Dim 725,0.013606385121166947,0.014021459394526243,0.015119873284998999,0.022619277031203977,0.023980767286156272,0.0,0.0,0.01157555156978294,8.920339479635015e-05,0.0
Dim 726,0.012347551711627163,0.0077758471690678906,0.030530570960635064,0.023398670979727705,0.013002527875805588,0.0,0.0,0.014844916747657713,7.165396241153432e-05,0.0
Dim 727,0.014045632990361588,0.006250559673538368,0.031738492790806545,0.013364852780529127,0.02294123149740868,0.0,0.0,0.01428271703953276,0.00010075193913093654,0.0
Dim 728,0.016252725758174266,0.010712326345369887,0.01312615630378601,0.013909693506594824,0.024060913929750922,0.0,0.0,0.01122097060169718,7.952412223993899e-05,0.0
Dim 729,0.017188281526068695,0.007502310726711246,0.012586061172714021,0.012361384882408503,0.023192133000074704,0.0,0.0,0.018030282581716517,8.436899596127873e-05,0.0
Dim 730,0.01405136513859704,0.007182422335009449,0.013664163966961223,0.012188622604732021,0.011617439145112526,0.0,0.0,0.0226225093077582,0.00010439285387917956,0.0
Dim 731,0.01608361780321739,0.011289705650098288,0.013423480024166497,0.038521403049249135,0.013172905765769193,0.0,0.0,0.010371197105539314,0.00012578622262045423,0.0
Dim 732,0.011749189770383393,0.007409765493118297,0.01114033788330448,0.018509668686004854,0.016817095685126272,0.0,0.0,0.034355202314241155,9.346693569122956e-05,0.0
Dim 733,0.011455692118395469,0.008847877736403182,0.01695879538827064,0.012807111172100684,0.015732297347148396,0.0,0.0,0.022517309241359442,0.00011937360721460787,0.0
Dim 734,0.015112451736890967,0.009062163670227205,0.010676783388750916,0.015145399867904847,0.010886354607709748,0.0,0.0,0.013691017852369761,0.00010760363387282998,0.0
Dim 735,0.016520955120078507,0.008333270982961416,0.01694851080304791,0.04056176959763331,0.014975550946268186,0.0,0.0,0.015909808655551357,0.0001029093478237641,0.0
Dim 736,0.014970051194380133,0.007354611578791167,0.018125883480766946,0.02585464148164342,0.01533966261126886,0.0,0.0,0.010884311683635128,0.00010228525860183247,0.0
Dim 737,0.012431824416284492,0.012907510726925782,0.011946958489786452,0.024496033168814615,0.011896514734968092,0.0,0.0,0.013793293361417047,0.00012086805270620673,0.0
Dim 738,0.017183744128202907,0.006801406302692127,0.020365485755830214,0.0159365575448285,0.012547140126212704,0.0,0.0,0.020362998609599114,8.531082391016603e-05,0.0
Dim 739,0.014429796438092633,0.006573293532066078,0.015363333496405578,0.025425446202170653,0.016232099267066823,0.0,0.0,0.020629300957173972,0.0001484689664837512,0.0
Dim 740,0.02070731442062191,0.0063212605095373945,0.013093932256556263,0.028026662235729513,0.011193950769839802,0.0,0.0,0.01703858899104142,0.00010360533531886664,0.0
Dim 741,0.013923246298408947,0.007991172632123492,0.02308521233652541,0.014621818009096966,0.010767605857299857,0.0,0.0,0.011320459315297045,6.83934128770617e-05,0.0
Dim 742,0.011757497316902498,0.00724514686444923,0.02076005514019769,0.01255682577002427,0.01186772421533258,0.0,0.0,0.01228663471568035,6.500578752597533e-05,0.0
Dim 743,0.011532335277379123,0.006788664109249718,0.01415580853724894,0.012250643976587434,0.015456370980716859,0.0,0.0,0.012832857715706275,0.00011806096268126453,0.0
Dim 744,0.016064099125828773,0.011018643330190911,0.02169232945736439,0.027198674527348428,0.017199073062113518,0.0,0.0,0.01731244620492964,9.121495890612898e-05,0.0
Dim 745,0.012672491788217619,0.008806483742556942,0.015362025492531043,0.017017270367198217,0.012884792157700808,0.0,0.0,0.011274725909215116,0.0001008642166574691,0.0
Dim 746,0.01973824793384339,0.010263006364454022,0.018882361136137626,0.014806009751874776,0.017408011743597504,0.0,0.0,0.013220503508664177,9.371508343325548e-05,0.0
Dim 747,0.017109697511363913,0.007100471851151435,0.044825127244990694,0.012513186107418892,0.012723615616460316,0.0,0.0,0.03269483476302243,4.8141705945754496e-05,0.0
Dim 748,0.01309365423045866,0.006967361975318298,0.013991666703595909,0.018562775526184946,0.011223792029840392,0.0,0.0,0.01971056939406887,4.832998321936549e-05,0.0
Dim 749,0.012437640161813602,0.008050497877295467,0.013459862297184207,0.01676615188770742,0.016613497767903884,0.0,0.0,0.012601444685768914,7.753524124729103e-05,0.0
Dim 750,0.011975287296748873,0.005899612593477974,0.019982665805260428,0.017506729811751037,0.013841020397698389,0.0,0.0,0.018515272653499157,6.623843827783782e-05,0.0
Dim 751,0.014452335942500888,0.007032637238175874,0.01189089272529528,0.03352315034958088,0.013971492647330743,0.0,0.0,0.010703777918275682,0.00010902029104808808,0.0
Dim 752,0.01282171986868701,0.011348272111751642,0.02519881049603777,0.0533344144148068,0.026421569181532528,0.0,0.0,0.011975329172983102,0.00010671340183849693,0.0
Dim 753,0.014747040739375872,0.008247997998635435,0.014882741775216514,0.015333073371136768,0.01334255187378994,0.0,0.0,0.01640848096064863,0.00013163497384267205,0.0
Dim 754,0.013474837690644623,0.0080006892412721,0.019743885690912868,0.012413844420050356,0.011777674052699482,0.0,0.0,0.036802019386361906,8.722649438785284e-05,0.0
Dim 755,0.01357628987898739,0.008906781168907888,0.019718806557960225,0.018376932468954887,0.013502556757188625,0.0,0.0,0.01856686353938544,0.0001021493591890971,0.0
Dim 756,0.013128403203690988,0.007793616298849466,0.017795320357108912,0.016874362928859663,0.014437888744241746,0.0,0.0,0.013620498771691575,7.429131583930413e-05,0.0
Dim 757,0.020808292721065526,0.011085484391578795,0.013832888159107153,0.01318619946513707,0.01923041129331,0.0,0.0,0.0144569346125325,8.186091522846038e-05,0.0
Dim 758,0.009954955851952416,0.008006197291949775,0.011892171776527518,0.012036765585734218,0.012320567965467155,0.0,0.0,0.015263331854304256,8.019160690812412e-05,0.0
Dim 759,0.014802369219386756,0.010710517978042766,0.013606494654421066,0.01785230247204875,0.026355533520335782,0.0,0.0,0.012010920263831671,9.523970311830262e-05,0.0
Dim 760,0.015281931376154242,0.009419938026655986,0.012299368091780912,0.013375745432547373,0.015859820879368824,0.0,0.0,0.02309728952983696,6.841033706648401e-05,0.0
Dim 761,0.02308734960990304,0.006704600369167346,0.01280949894711225,0.023419667102445602,0.013354476089672683,0.0,0.0,0.012491433014525065,9.945776749785137e-05,0.0
Dim 762,0.013793017662562959,0.018544788484298663,0.025284788545388178,0.016693272474361563,0.022324978746818654,0.0,0.0,0.025633097106604715,0.00011816897795506621,0.0
Dim 763,0.020462628211955176,0.011282423124949342,0.015862083485874274,0.01427515946194314,0.014517280774110011,0.0,0.0,0.014697867094079333,9.585150039043218e-05,0.0
Dim 764,0.012718646843191102,0.010248721376780415,0.014674662482495585,0.016836909405781787,0.015418640209216312,0.0,0.0,0.010104515775132626,7.365320090783276e-05,0.0
Dim 765,0.012768074934027063,0.007710115530179847,0.017733227057590045,0.02235262580773997,0.013172698054538075,0.0,0.0,0.029253800886212752,6.875447407623686e-05,0.0
Dim 766,0.011533427605804121,0.007132554805254851,0.013659966382587171,0.021426484350209444,0.012127329486263003,0.0,0.0,0.013146899626224952,0.00011846752205343031,0.0
Dim 767,0.013632071663629088,0.007310448695800667,0.01479702397868544,0.017805181087089842,0.011764610920904682,0.0,0.0,0.013411875952721192,6.198749847434472e-05,0.0
Dim 768,0.0,0.0,0.0,0.0,0.011916689304570644,0.0,0.0,0.0,8.385839277998113e-05,0.0
Dim 769,0.0,0.0,0.0,0.0,0.016867120441002303,0.0,0.0,0.0,9.2532763360644e-05,0.0
Dim 770,0.0,0.0,0.0,0.0,0.015329021448654258,0.0,0.0,0.0,9.17569306455938e-05,0.0
Dim 771,0.0,0.0,0.0,0.0,0.027656448550811556,0.0,0.0,0.0,9.33950195469518e-05,0.0
Dim 772,0.0,0.0,0.0,0.0,0.01249345044306689,0.0,0.0,0.0,7.730876105277942e-05,0.0
Dim 773,0.0,0.0,0.0,0.0,0.01950702695188604,0.0,0.0,0.0,8.251301799296279e-05,0.0
Dim 774,0.0,0.0,0.0,0.0,0.021689460409298363,0.0,0.0,0.0,6.286546930536574e-05,0.0
Dim 775,0.0,0.0,0.0,0.0,0.013994773044899038,0.0,0.0,0.0,5.512323750735385e-05,0.0
Dim 776,0.0,0.0,0.0,0.0,0.015267361209013897,0.0,0.0,0.0,0.00011458067926585688,0.0
Dim 777,0.0,0.0,0.0,0.0,0.013471635890034778,0.0,0.0,0.0,0.00010736021529299527,0.0
Dim 778,0.0,0.0,0.0,0.0,0.016549661490807194,0.0,0.0,0.0,0.00010809726503731353,0.0
Dim 779,0.0,0.0,0.0,0.0,0.010876414832213736,0.0,0.0,0.0,7.06044657569332e-05,0.0
Dim 780,0.0,0.0,0.0,0.0,0.014887118127583148,0.0,0.0,0.0,8.671774624434184e-05,0.0
Dim 781,0.0,0.0,0.0,0.0,0.013157984435452227,0.0,0.0,0.0,8.335720862794247e-05,0.0
Dim 782,0.0,0.0,0.0,0.0,0.0167112502550859,0.0,0.0,0.0,8.343070399473435e-05,0.0
Dim 783,0.0,0.0,0.0,0.0,0.012163157227402523,0.0,0.0,0.0,0.00012159444639213193,0.0
Dim 784,0.0,0.0,0.0,0.0,0.016944264162697453,0.0,0.0,0.0,0.00011181060352293474,0.0
Dim 785,0.0,0.0,0.0,0.0,0.01949226107973404,0.0,0.0,0.0,7.164326121497011e-05,0.0
Dim 786,0.0,0.0,0.0,0.0,0.01401422912562794,0.0,0.0,0.0,5.032186698817583e-05,0.0
Dim 787,0.0,0.0,0.0,0.0,0.016038145971877193,0.0,0.0,0.0,4.7772880363934905e-05,0.0
Dim 788,0.0,0.0,0.0,0.0,0.01569469006979292,0.0,0.0,0.0,7.914607203776706e-05,0.0
Dim 789,0.0,0.0,0.0,0.0,0.019370565762933847,0.0,0.0,0.0,9.6773231226795e-05,0.0
Dim 790,0.0,0.0,0.0,0.0,0.01338947610376804,0.0,0.0,0.0,9.948574150747753e-05,0.0
Dim 791,0.0,0.0,0.0,0.0,0.012046143312563123,0.0,0.0,0.0,9.26650457077541e-05,0.0
Dim 792,0.0,0.0,0.0,0.0,0.017879124291527673,0.0,0.0,0.0,0.00010240221989687649,0.0
Dim 793,0.0,0.0,0.0,0.0,0.02420099771788096,0.0,0.0,0.0,9.070351307509957e-05,0.0
Dim 794,0.0,0.0,0.0,0.0,0.013757128221857096,0.0,0.0,0.0,6.202494696765303e-05,0.0
Dim 795,0.0,0.0,0.0,0.0,0.014035774472302611,0.0,0.0,0.0,7.725715848332294e-05,0.0
Dim 796,0.0,0.0,0.0,0.0,0.01848886563106392,0.0,0.0,0.0,0.00011108203343747473,0.0
Dim 797,0.0,0.0,0.0,0.0,0.011306463671003028,0.0,0.0,0.0,0.00011690682939370165,0.0
Dim 798,0.0,0.0,0.0,0.0,0.011401567347836532,0.0,0.0,0.0,0.00015372178521861344,0.0
Dim 799,0.0,0.0,0.0,0.0,0.012160509679987738,0.0,0.0,0.0,9.35244401511673e-05,0.0
Dim 800,0.0,0.0,0.0,0.0,0.020809297545301534,0.0,0.0,0.0,5.9999687586199036e-05,0.0
Dim 801,0.0,0.0,0.0,0.0,0.016036001030734194,0.0,0.0,0.0,5.656783374703831e-05,0.0
Dim 802,0.0,0.0,0.0,0.0,0.012224330139016843,0.0,0.0,0.0,0.00010920939098781731,0.0
Dim 803,0.0,0.0,0.0,0.0,0.012010816034744479,0.0,0.0,0.0,7.459618463780564e-05,0.0
Dim 804,0.0,0.0,0.0,0.0,0.012977586504423764,0.0,0.0,0.0,6.868737775659124e-05,0.0
Dim 805,0.0,0.0,0.0,0.0,0.012938081614802853,0.0,0.0,0.0,0.00011188170006350743,0.0
Dim 806,0.0,0.0,0.0,0.0,0.016184187449777638,0.0,0.0,0.0,8.76708759142235e-05,0.0
Dim 807,0.0,0.0,0.0,0.0,0.012317205025179145,0.0,0.0,0.0,9.384975196034294e-05,0.0
Dim 808,0.0,0.0,0.0,0.0,0.012634378301106626,0.0,0.0,0.0,8.898985936071575e-05,0.0
Dim 809,0.0,0.0,0.0,0.0,0.022146029766059814,0.0,0.0,0.0,0.0001021036101647327,0.0
Dim 810,0.0,0.0,0.0,0.0,0.011835129053021979,0.0,0.0,0.0,8.847571417316968e-05,0.0
Dim 811,0.0,0.0,0.0,0.0,0.011983259247224733,0.0,0.0,0.0,0.00011620076651478511,0.0
