Feature,camem_bert_base_embeddings,distilled_bert_base_cased,flaubert_base_cased,flaubert_base_uncased,flaubert_large_uncased,flaubert_small_cased,mbert_base_cased,mbert_base_uncased,xlmr_r_large,xlm_roberta_base,Mean Importance
Dim 967,,,,,0.023754681647940225,,,,0.008534031413612505,,0.016144356530776366
Dim 757,0.017932049224184097,0.037963827304550765,0.011213483146067458,0.008838739290085697,0.015621722846442091,,0.008558926487747911,0.005976796407185578,0.03917539267015707,6.544502617801053e-06,0.016143053542115385
Dim 662,0.03764312466559675,0.017952158693115568,0.01350561797752821,0.019343635250918197,0.0061254681647941,,0.03216452742123692,0.002058383233532921,0.015582460732984308,0.0008442408376963353,0.016135512997489256
Dim 181,0.0020652755484216008,0.019964994165694323,0.007897003745318402,0.00783812729498169,0.004123595505618006,0.03553932584269678,0.013010501750291729,0.04722679640718582,0.022061518324607367,0.0014594240837696331,0.016118656266858537
Dim 243,0.036840556447298105,0.020630105017502943,0.026290262172284803,0.021268359853121362,0.0013258426966291986,0.005563670411985098,0.011808634772462101,0.02499251497005995,0.012303664921465937,7.853403141361261e-05,0.016110214529422313
Dim 735,0.01990904226859292,0.019947491248541473,0.015067415730337213,0.03800795593635276,0.010194756554307162,,0.007782963827304503,0.011837574850299485,0.0190903141361257,0.0029123036649214566,0.016083313135198077
Dim 1015,,,,,0.014460674157303498,,,,0.017689790575916256,,0.016075232366609876
Dim 853,,,,,0.014161048689138709,,,,0.017971204188481707,,0.016066126438810207
Dim 601,0.02409309791332283,0.005560093348891448,0.018415730337078804,0.004634332925336693,0.020655430711610624,,0.030099183197199546,0.006190119760479014,0.03134162303664929,0.003232984293193703,0.01602473283597355
Dim 132,0.016982343499197496,0.0017911318553092133,0.005436329588015066,0.030341187270502005,0.014707865168539438,0.03097565543071174,0.02652275379229878,0.007245508982035918,0.01661649214659689,0.009554973821989478,0.016017424155519603
Dim 169,0.00022471910112359543,0.023383897316219437,0.02037453183520615,0.00593482252141989,0.0202453183520601,0.004470037453183566,0.014323220536756186,0.05245508982035949,0.01707460732984296,0.0015445026178010457,0.01600307468839724
Dim 192,0.01847779561262716,0.0025845974329054737,0.03275468164794021,0.009473684210526332,0.008035580524344622,0.041838951310861634,0.03566511085180864,0.0046519461077843905,0.005464659685863853,0.0007068062827225132,0.01596538136673848
Dim 771,,,,,0.024147940074906497,,,,0.007781413612565395,,0.015964676843735946
Dim 485,0.00992509363295887,0.006026837806301013,0.011153558052434486,0.01555385556915567,0.008569288389513154,0.0034775280898876387,0.013168028004667449,0.0776646706586828,0.013802356020942406,0.00018979057591623032,0.01595310068004597
Dim 144,0.06804975922953464,0.015647607934655822,0.015661048689138736,0.0002600979192166462,0.002569288389513073,0.002588014981273373,0.01722287047841312,0.01972679640718565,0.017244764397905763,0.000294502617801047,0.015926475104463784
Dim 526,0.025909577314071848,0.017333722287047874,0.012170411985018784,0.011170440636475031,0.004750936329588082,,0.05753792298716469,0.0029041916167664487,0.011053664921465929,0.0002356020942408378,0.015896274463537727
Dim 812,,,,,0.01951685393258444,,,,0.01227094240837696,,0.015893898170480703
Dim 695,0.01635366506153028,0.008809801633605547,0.02579962546816491,0.009934210526315839,0.009750936329588062,,0.009585764294048964,0.03487649700598816,0.015137434554973826,0.01270942408376962,0.015884150995331688
Dim 484,0.03344569288389524,0.0028179696616102545,0.038389513108614444,0.026894124847001398,0.000799625468164787,0.005792134831460762,0.015892648774795848,0.009363772455089858,0.004057591623036631,0.02134162303664927,0.01587946966903185
Dim 346,0.02401819154628158,0.025910151691948692,0.010632958801498187,0.017760097919216813,0.019168539325842903,0.0232265917602998,0.012427071178529751,0.018117514970059936,0.006374345549738179,0.0010209424083769635,0.01586564051517928
Dim 898,,,,,0.012782771535580623,,,,0.01893324607329844,,0.015858008804439532
Dim 528,0.01019796682718043,0.012852975495915993,0.014533707865168659,0.015003059975520372,0.00894756554307122,,0.02844224037339561,0.016979790419161676,0.03446989528795814,0.001210732984293194,0.01584865941907392
Dim 674,0.0022605671482075775,0.001161026837806301,0.04911610486891407,0.02830171358629147,0.008138576779026251,,0.02003500583430574,0.002563622754491003,0.028867801047120504,0.002133507853403136,0.015841991856618453
Dim 565,0.007463884430176639,0.010355892648774769,0.01019475655430716,0.021164320685434754,0.0065280898876405305,,0.050250875145857764,0.007900449101796403,0.027958115183246098,0.000660994764397906,0.015830819822403558
Dim 639,0.012482611021936894,0.009136522753792231,0.0034550561797752756,0.004083537331701418,0.00038951310861423205,,0.08799883313885654,0.009008233532934158,0.014967277486911004,0.0009162303664921468,0.01582642388011266
Dim 461,0.006359015516318922,0.004066511085180833,0.030803370786517032,0.0014580783353732992,0.01394382022471922,0.03226779026217247,0.028623103850641787,0.024977544910179696,0.015746073298429322,1.3089005235602106e-05,0.01582583972747682
Dim 785,,,,,0.018531835205992664,,,,0.013095549738219895,,0.01581369247210628
Dim 375,0.011032637774210884,0.010204200700116652,0.0015805243445692696,0.027668298653611034,0.014310861423221077,0.016247191011236093,0.006102683780630075,0.03386976047904199,0.03197643979057594,0.00496727748691097,0.015795987544412398
Dim 23,0.056554307116104964,0.020105017502917193,0.01790074906367055,0.011254589963280418,0.001411985018726574,0.01329775280898885,0.017526254375729335,0.006197604790419117,0.00903795811518319,0.004587696335078513,0.015787391509009867
Dim 245,0.0056661316211878265,0.013471411901983697,0.03715543071161069,0.013497552019584056,0.004352059925093679,0.020000000000000167,0.03639439906651107,0.006395958083832305,0.019476439790575974,0.001393979057591623,0.01578033621779711
Dim 349,0.015061530230069618,0.01620186697782967,0.003880149812734113,0.011608017135863014,0.007462546816479501,0.02055617977528105,0.03148774795799303,0.04101796407185642,0.009600785340314087,0.0008049738219895289,0.015768176194041004
Dim 935,,,,,0.01405430711610499,,,,0.017441099476439827,,0.015747703296272408
Dim 725,0.010374531835206046,0.040455075845974374,0.017041198501872867,0.018119645042839867,0.02205617977528109,,0.022736289381563596,0.009068113772455142,0.0007591623036649215,0.001112565445026178,0.01574697354487601
Dim 729,0.028996789727126954,0.012666277712952173,0.0026104868913857313,0.003676560587515345,0.020050561797752966,,0.031213535589264922,0.02451721556886232,0.008226439790575866,0.009764397905759106,0.015746918396799488
Dim 220,0.019933119315141867,0.025892648774795825,0.03158052434456944,0.001995104039167659,0.0007509363295880097,0.03788202247191019,0.003961493582263686,0.02986901197604803,0.004096858638743433,0.0014070680628272241,0.01573687875350554
Dim 879,,,,,0.018756554307116244,,,,0.012696335078534009,,0.015726444692825126
Dim 420,0.04530230069555931,0.0030280046674445557,0.008790262172284676,0.03439565483476163,0.01006928838951314,0.02179588014981288,0.003156359393232193,0.013888473053892247,0.01609947643979059,0.0005235602094240836,0.01570492600057153
Dim 19,0.02277956126270742,0.012607934655775976,0.021271535580524522,0.023306303549571805,0.018906367041198663,0.015102996254681793,0.00848891481913647,0.017877994011976088,0.013160994764397917,0.0033638743455497236,0.01568664762855204
Dim 309,0.014606741573033719,0.012619603267211205,0.022091760299625625,0.03497858017135886,0.002451310861423188,0.014853932584269817,0.03459743290548425,0.017660928143712604,0.0017931937172774835,0.001145287958115184,0.015679877148151194
Dim 483,0.00968967362225797,0.013296382730455096,0.026694756554307246,0.008837209302325628,0.011779026217228527,0.013250936329588086,0.06512835472578773,0.00116392215568862,0.0040641361256544255,0.002729057591623024,0.01566334553549164
Dim 603,0.006752273943285237,0.026032672112018675,0.009116104868913897,0.004883720930232653,0.00888764044943826,,0.01184364060676779,0.0473690119760481,0.016812827225130916,0.00882853403141356,0.015614047349249899
Dim 217,0.011102193686463415,0.01301050175029171,0.01121348314606748,0.0045807833537332586,0.006383895131086223,0.019668539325842838,0.043424737456242736,0.023360778443113777,0.0034031413612565287,0.019784031413612607,0.015593208506771056
Dim 177,0.008349384697699382,0.012543757292882155,0.012050561797752862,0.015504895960832505,0.025252808988764273,0.02427340823970056,0.004445740956826115,0.050247005988024084,0.002794502617801035,0.00028795811518324597,0.015575002465546623
Dim 90,0.02036918138041748,0.003483080513418881,0.0064962546816480365,0.02276774785801738,0.0007565543071160996,0.014546816479400896,0.023949824970828485,0.04224550898203605,0.020752617801047136,0.0002486910994764399,0.015561627807340689
Dim 48,0.00858212948100598,0.013278879813302244,0.028986891385767932,0.02669522643818861,0.005140449438202327,0.0064213483146068374,0.012327887981330232,0.036377245508982095,0.014973821989528796,0.002702879581151821,0.015548675993206687
Dim 409,0.013451043338683865,0.009778296382730417,0.023979400749063844,0.006089351285189792,0.013702247191011352,0.01587265917603008,0.024842473745624306,0.015744760479041962,0.027480366492146618,0.0045091623036649054,0.015544976114318714
Dim 960,,,,,0.01754868913857692,,,,0.013462041884816764,,0.015505365511696841
Dim 422,0.0158507223113965,0.002817969661610254,0.0228295880149814,0.02726591187270526,0.024728464419475817,0.0186985018726593,0.007042007001166813,0.009056886227544974,0.022859947643979094,0.0037041884816753716,0.015485418750719477
Dim 904,,,,,0.00027340823970037456,,,,0.030674083769633567,,0.01547374600466697
Dim 911,,,,,0.012338951310861481,,,,0.01859293193717283,,0.015465941624017154
Dim 241,0.029117174959871726,0.0351283547257877,0.004720973782771584,0.028765299877601104,0.0031086142322097007,0.004185393258427003,0.017362893815635983,0.005516467065868224,0.017643979057591654,0.00881544502617797,0.015436459580194267
Dim 265,0.00840288924558598,0.009644107351225164,0.023511235955056314,0.008471542227662212,0.011945692883895189,0.04869850187265936,0.023214702450408412,0.015995508982035955,0.000863874345549738,0.003507853403141348,0.015425590871721967
Dim 997,,,,,0.0038483146067415878,,,,0.02698952879581155,,0.01541892170127657
Dim 579,0.05509363295880175,0.00600933488914815,0.030331460674157457,0.012533659730722282,0.005110486891385839,,0.016085180863477266,0.00892589820359285,0.0031937172774868976,0.0012500000000000002,0.015392596832085834
Dim 468,0.008290529695024165,0.006032672112018634,0.016073033707865284,0.010824663402692862,0.009365168539325886,0.04319850187265938,0.010303383897316184,0.04453218562874261,0.002545811518324596,0.002499999999999993,0.01536659503739696
Dim 508,0.015920278223649074,0.022835472578763144,0.013084269662921437,0.009086597307221575,0.004007490636704154,0.007372659176030025,0.006312718786464374,0.04677769461077854,0.025032722513089033,0.0028926701570680547,0.015332257365268942
Dim 999,,,,,0.02087827715355819,,,,0.009757853403141304,,0.015318065278349748
Dim 651,0.023095238095238182,0.001884480746791127,0.0032022471910112095,0.017937576499388232,0.017022471910112486,,0.051371061843640604,0.0014146706586826271,0.014849476439790586,0.007015706806282691,0.01531032557677086
Dim 720,0.00445425361155695,0.0046324387397899385,0.0016647940074906182,0.007018053855569203,0.0025973782771535224,,0.05175029171528595,0.026702844311377306,0.03635471204188488,0.0024738219895287903,0.01529428761662635
Dim 119,0.017795612627073312,0.012806301050175049,0.026112359550561952,0.021191860465116525,0.0064213483146068305,0.003872659176029993,0.008728121353558873,0.043836077844311525,0.010693717277486853,0.0013285340314136134,0.015278659169033454
Dim 545,8.025682182985552e-05,0.008261376896149305,0.008275280898876476,0.0059026927784578504,0.0054176029962547745,,0.007724620770128311,0.057159431137724634,0.031367801047120454,0.013213350785340333,0.015266934903542445
Dim 663,0.009641519529160078,0.003821470245040818,0.005323970037453264,0.020515605875153185,0.019041198501872813,,0.04820303383897322,0.00834580838323357,0.017218586387434575,0.005255235602094216,0.01526293648893508
Dim 333,0.0064686998394864114,0.016721120186697823,0.023513108614232336,0.0031777845777234,0.0045692883895131564,0.009323970037453213,0.03344807467911316,0.034618263473053974,0.0142735602094241,0.006367801047120385,0.015248167105381799
Dim 134,0.00928036383092571,0.022421236872812174,0.015975655430711756,0.00010556915544675637,0.017812734082397176,0.0026104868913857313,0.03395565927654611,0.018622754491017992,0.02905759162303671,0.002113874345549732,0.015195592599982984
Dim 406,0.003654360620652727,0.006032672112018632,0.002799625468164753,0.011286719706242449,0.018887640449438425,0.015685393258427088,0.028121353558926514,0.049446107784431266,0.014443717277486915,0.0010536649214659688,0.015141125515725473
Dim 130,0.0019181380417335342,0.02467911318553093,0.009769662921348355,0.025725214198286526,0.007717228464419541,0.016558052434457106,0.04564760793465583,0.013970808383233585,0.003632198952879562,0.0015706806282722492,0.015118870514481722
Dim 212,0.004724451578384157,0.02663360560093349,0.047571161048689345,0.01215269277845791,0.003516853932584273,0.014097378277153643,0.01963243873979002,0.0026010479041915927,0.01653141361256548,0.0036452879581151693,0.015110633143086508
Dim 112,0.01698234349919748,0.011791131855309209,0.03166479400749083,0.02587209302325598,0.001625468164793988,0.017232209737827887,0.003133022170361716,0.01560254491017969,0.025503926701570697,0.0016884816753926666,0.015109601574538015
Dim 829,,,,,0.021308988764045165,,,,0.008880890052355973,,0.015094939408200569
Dim 513,0.024015516318887292,0.016814469078179718,0.017320224719101267,0.01997399020807855,0.0007546816479400694,,0.0038506417736289115,0.03880988023952107,0.013383507853403141,0.0009031413612565445,0.015091783688888508
Dim 885,,,,,0.02515730337078667,,,,0.004980366492146574,,0.015068834931466622
Dim 137,0.0014526484751203757,0.0093057176196032,0.010110486891385814,0.0014045287637698726,0.01023782771535585,0.002709737827715318,0.02827304550758465,0.04532934131736541,0.03935209424083768,0.0021400523560209357,0.01503154807147591
Dim 680,0.0007196361690743686,0.00018086347724620782,0.003715355805243452,0.023512851897184963,0.007153558052434541,,0.04441656942823807,0.03779565868263486,0.011655759162303627,0.00590968586387431,0.0150066598375816
Dim 747,0.026920813269128083,0.0058984830805133785,0.0306947565543073,0.0010128518971848116,0.0013389513108614086,,0.012572928821470266,0.042245508982036044,0.012984293193717255,0.0013612565445026167,0.015003315961524571
Dim 175,0.003212948100588513,0.002806301050175017,0.042044943820224986,0.01445379436964524,0.006346441947565628,0.019771535580524538,0.006126021003500545,0.03328592814371269,0.01371073298429321,0.008187172774869057,0.014994581977509941
Dim 677,0.018820224719101254,0.003611435239206512,0.012316479400749125,0.02023714810281542,0.002734082397003707,,0.028938156359393306,0.010033682634730602,0.03761125654450267,0.0004842931937172776,0.014976306510135543
Dim 211,0.0038710540395933257,0.0170420070011669,0.009430711610486952,0.021236230110159363,0.0034794007490636675,0.023501872659176193,0.05649358226371074,0.00982784431137729,0.0025719895287958034,0.0022643979057591543,0.014971909017928942
Dim 129,0.016605136436597133,0.001365227537922985,0.00943820224719105,0.009626682986536171,0.02958052434456946,0.010771535580524419,0.00030921820303383914,0.05020209580838335,0.019862565445026206,0.0017604712041884775,0.014952165979397311
